"","year","month","snow","tmax","tmin"
"7665","2008","12",20,8.9,-2.8
"7666","2008","12",5,0,-7.2
"7667","2008","12",89,-2.8,-6.7
"7668","2008","12",89,-2.8,-12.8
"7669","2008","12",13,3.3,-9.4
"7670","2009","01",8,-5.6,-13.3
"7671","2009","01",8,3.3,-3.9
"7672","2009","01",53,0.6,-12.2
"7673","2009","01",51,1.7,-2.8
"7674","2009","01",64,-3.9,-10.6
"7675","2009","01",10,-1.7,-9.4
"7676","2009","01",8,1.7,-14.4
"7677","2009","01",51,-11.1,-14.4
"7678","2009","01",25,-7.8,-17.2
"7679","2009","01",38,-4.4,-13.3
"7680","2009","01",51,-1.1,-8.3
"7681","2009","01",13,-1.1,-10
"7682","2009","01",36,-0.6,-10.6
"7683","2009","01",91,-2.8,-10
"7684","2009","01",10,-2.2,-7.8
"7685","2009","12",5,3.3,-1.1
"7686","2009","12",8,5.6,-1.1
"7687","2009","12",5,7.8,-2.2
"7688","2009","12",10,3.3,-5.6
"7689","2009","12",20,-0.6,-6.1
"7690","2009","12",58,2.8,-3.3
"7691","2009","12",5,-0.6,-7.8
"7692","2010","01",61,0.6,-11.1
"7693","2010","01",51,-9.4,-12.2
"7694","2010","01",38,-5.6,-10
"7695","2010","01",76,-3.3,-8.3
"7696","2010","01",30,-1.7,-6.7
"7697","2010","01",25,-4.4,-10
"7698","2010","01",51,-2.2,-6.1
"7699","2010","01",13,2.2,-2.8
"7700","2010","01",20,0,-1.7
"7701","2010","01",13,-1.7,-3.3
"7702","2010","01",13,-3.3,-6.1
"7703","2010","12",13,1.7,-1.1
"7704","2010","12",3,2.2,-2.2
"7705","2010","12",25,3.3,-1.1
"7706","2010","12",8,1.1,-3.3
"7707","2010","12",30,-2.2,-3.9
"7708","2010","12",18,4.4,-8.3
"7709","2010","12",38,-8.3,-11.1
"7710","2010","12",38,-6.1,-10
"7711","2010","12",5,-2.2,-5.6
"7712","2010","12",20,-2.2,-4.4
"7713","2010","12",20,-2.8,-4.4
"7714","2010","12",10,0,-4.4
"7715","2010","12",5,-2.8,-5
"7716","2006","01",28,8.9,-6.6
"7717","2006","01",3,8.3,-2.1
"7718","2006","01",8,5.6,-3.8
"7719","2006","01",5,5.6,-3.2
"7720","2006","01",23,2.2,-4.9
"7721","2006","01",3,2.2,-9.3
"7722","2006","11",10,1.1,-0.5
"7723","2006","12",71,15.6,-6
"7724","2006","12",20,-1,-8.8
"7725","2006","12",28,2.8,-9.9
"7726","2006","12",15,-0.5,-11.6
"7727","2007","01",56,-2.7,-9.3
"7728","2007","01",13,9.4,-2.1
"7729","2007","01",8,0,-1.6
"7730","2007","01",3,8.9,-3.2
"7731","2007","01",20,-3.2,-9.9
"7732","2007","01",20,-3.2,-10.5
"7733","2007","01",33,1.1,-5.5
"7734","2007","01",5,-5.5,-13.8
"7735","2007","01",43,-3.2,-7.1
"7736","2007","01",28,-0.5,-7.7
"7737","2007","01",15,-1.6,-8.8
"7738","2007","01",15,-7.1,-13.8
"7739","2007","01",23,-7.1,-16
"7740","2007","01",3,2.8,-7.7
"7741","2007","01",13,-6.6,-16.6
"7742","2007","01",38,-4.9,-11.6
"7743","2007","11",18,3.3,-3.8
"7744","2007","11",3,2.2,-9.9
"7745","2007","12",20,-4.3,-8.2
"7746","2007","12",3,6.7,-3.2
"7747","2007","12",5,-1,-5.5
"7748","2007","12",10,-4.9,-11.6
"7749","2007","12",3,-1,-3.2
"7750","2007","12",3,1.1,-5.5
"7751","2007","12",56,2.2,-7.1
"7752","2007","12",99,2.2,-7.1
"7753","2007","12",18,-6.6,-12.1
"7754","2007","12",8,-2.7,-11.6
"7755","2007","12",10,10.6,-3.8
"7756","2007","12",94,-1,-3.8
"7757","2007","12",8,0.6,-1
"7758","2007","12",20,0.6,-3.8
"7759","2008","01",53,1.7,-4.3
"7760","2008","01",13,-3.8,-16
"7761","2008","11",5,3.3,-3.2
"7762","2008","11",10,0,-4.3
"7763","2008","11",58,-0.5,-8.2
"7764","2008","11",81,0.6,-3.8
"7765","2008","11",13,-2.7,-7.1
"7766","2008","11",30,-2.7,-8.2
"7767","2008","11",36,1.7,0.6
"7768","2008","12",3,1.1,-0.5
"7769","2008","12",43,-2.1,-7.1
"7770","2008","12",30,-0.5,-5.5
"7771","2008","12",25,-1,-12.1
"7772","2008","12",3,-2.7,-10.5
"7773","2008","12",13,8.3,-3.2
"7774","2008","12",20,-0.5,-10.5
"7775","2008","12",41,-3.8,-7.7
"7776","2008","12",53,-8.2,-14.3
"7777","2008","12",15,-7.1,-12.1
"7778","2008","12",30,1.1,-8.8
"7779","2008","12",20,8.9,0
"7780","2008","12",5,2.2,-3.2
"7781","2008","12",10,1.7,-3.8
"7782","2009","01",5,-5.5,-15.5
"7783","2009","01",3,-4.9,-17.7
"7784","2009","01",5,-2.1,-6.6
"7785","2009","01",20,-2.1,-12.7
"7786","2009","01",13,-3.2,-10.5
"7787","2009","01",13,-4.3,-14.3
"7788","2009","12",20,7.8,0.6
"7789","2009","12",8,2.8,-1
"7790","2009","12",25,8.3,-0.5
"7791","2009","12",25,1.1,-8.8
"7792","2009","12",5,6.1,-3.2
"7793","2009","12",43,-4.9,-11
"7794","2009","12",13,-0.5,-3.8
"7795","2009","12",5,-3.2,-9.9
"7796","2009","12",5,-3.2,-7.7
"7797","2009","12",20,0,-3.2
"7798","2009","12",76,-1,-7.7
"7799","2009","12",76,-6.6,-12.7
"7800","2010","01",61,1.1,-6.6
"7801","2010","01",5,-3.8,-6.6
"7802","2010","01",69,-3.2,-8.8
"7803","2010","01",81,-8.8,-17.7
"7804","2010","01",28,-3.8,-8.2
"7805","2010","01",15,-4.9,-9.3
"7806","2010","01",5,1.1,-3.8
"7807","2010","01",15,-0.5,-5.5
"7808","2010","01",28,-1,-4.3
"7809","2010","01",79,-1.6,-11
"7810","2010","01",10,-9.9,-18.2
"7811","2010","01",5,-4.3,-17.7
"7812","2010","12",13,2.2,-2.1
"7813","2010","12",3,0.6,-4.3
"7814","2010","12",38,-1.6,-5.5
"7815","2010","12",3,-3.8,-7.7
"7816","2010","12",8,-3.8,-8.8
"7817","2010","12",3,-2.7,-6
"7818","2010","12",3,0,-3.8
"7819","2010","12",76,-2.1,-4.9
"7820","2010","12",10,-2.7,-8.2
"7821","2010","12",3,-1.6,-8.8
"7822","2006","01",38,1.7,-1.1
"7823","2006","01",51,1.1,-1.7
"7824","2006","01",28,-2.2,-11.1
"7825","2006","01",15,1.1,-4.4
"7826","2006","01",25,11.7,-7.8
"7827","2006","01",8,-7.8,-14.4
"7828","2006","01",58,0.6,-2.8
"7829","2006","01",97,1.1,-6.1
"7830","2006","01",23,-6.1,-11.7
"7831","2006","01",5,5,-1.7
"7832","2006","12",15,0.6,-6.7
"7833","2006","12",5,-1.7,-7.2
"7834","2006","12",18,3.3,-11.1
"7835","2006","12",13,-6.1,-13.9
"7836","2006","12",56,0.6,-2.8
"7837","2007","01",13,0,-3.9
"7838","2007","01",15,-3.3,-7.8
"7839","2007","01",25,-0.6,-12.2
"7840","2007","01",46,-0.6,-5.6
"7841","2007","01",15,-5.6,-11.1
"7842","2007","01",18,-4.4,-8.3
"7843","2007","01",10,-1.7,-7.2
"7844","2007","01",15,-7.2,-17.2
"7845","2007","01",8,-11.1,-19.4
"7846","2007","01",13,-1.1,-12.2
"7847","2007","01",3,-1.1,-10.6
"7848","2007","01",5,-7.8,-12.8
"7849","2007","01",13,-5.6,-12.8
"7850","2007","01",5,-6.1,-11.7
"7851","2007","11",10,3.9,-1.7
"7852","2007","11",8,3.3,-1.1
"7853","2007","11",46,1.1,-1.7
"7854","2007","11",56,2.2,-1.7
"7855","2007","11",13,1.7,-1.1
"7856","2007","11",3,1.7,-2.8
"7857","2007","11",8,2.2,-5
"7858","2007","12",8,-3.3,-10.6
"7859","2007","12",79,0.6,-10
"7860","2007","12",64,2.8,-6.1
"7861","2007","12",61,-5.6,-7.8
"7862","2007","12",10,-5.6,-10.6
"7863","2007","12",8,-2.2,-9.4
"7864","2007","12",3,6.1,-2.2
"7865","2007","12",13,-6.1,-12.8
"7866","2007","12",74,-0.6,-8.9
"7867","2007","12",30,-5,-10
"7868","2007","12",3,0.6,-5.6
"7869","2007","12",13,2.8,-2.2
"7870","2007","12",58,0.6,-2.8
"7871","2007","12",76,0.6,-5
"7872","2008","01",25,2.8,-5
"7873","2008","01",15,-3.9,-12.8
"7874","2008","01",3,3.3,-4.4
"7875","2008","01",3,3.3,-2.8
"7876","2008","01",58,0.6,-2.2
"7877","2008","01",38,-2.2,-5
"7878","2008","01",5,-1.7,-6.7
"7879","2008","01",13,-1.7,-7.8
"7880","2008","01",3,-3.3,-9.4
"7881","2008","01",5,-1.1,-10.6
"7882","2008","01",3,-3.3,-10.6
"7883","2008","01",8,-5,-9.4
"7884","2008","01",3,-1.7,-6.7
"7885","2008","11",8,3.9,-1.7
"7886","2008","11",5,8.3,-1.7
"7887","2008","11",8,2.2,-3.9
"7888","2008","11",18,-2.8,-6.7
"7889","2008","11",13,-1.7,-7.8
"7890","2008","11",10,-3.9,-10
"7891","2008","11",41,-5.6,-11.1
"7892","2008","11",86,3.3,-4.4
"7893","2008","11",99,1.7,-2.2
"7894","2008","11",23,1.1,-2.2
"7895","2008","11",10,1.7,-1.1
"7896","2008","11",5,2.2,-5
"7897","2008","12",25,-5,-10
"7898","2008","12",13,-3.9,-12.2
"7899","2008","12",15,7.8,-7.2
"7900","2008","12",53,0.6,-3.9
"7901","2008","12",38,0.6,-7.2
"7902","2008","12",5,-6.7,-11.7
"7903","2008","12",25,0,-5.6
"7904","2008","12",10,0.6,-5.6
"7905","2008","12",3,-7.2,-11.1
"7906","2008","12",79,-1.1,-12.8
"7907","2008","12",3,-8.3,-16.1
"7908","2008","12",5,2.8,-5.6
"7909","2008","12",86,-4.4,-12.8
"7910","2009","01",3,-9.4,-15
"7911","2009","01",18,-1.7,-11.7
"7912","2009","01",13,-3.3,-9.4
"7913","2009","01",15,-2.8,-10
"7914","2009","01",8,2.2,-3.3
"7915","2009","01",33,-0.6,-7.2
"7916","2009","01",20,-6.1,-10
"7917","2009","01",18,-6.7,-11.7
"7918","2009","01",28,-1.1,-9.4
"7919","2009","01",15,-9.4,-15.6
"7920","2009","01",18,-11.1,-17.2
"7921","2009","01",18,-11.7,-21.1
"7922","2009","01",97,-5.6,-13.3
"7923","2009","01",10,-5.6,-12.2
"7924","2009","01",10,-7.2,-16.7
"7925","2009","01",3,-8.3,-13.3
"7926","2009","01",3,-1.7,-11.7
"7927","2009","01",3,1.1,-17.2
"7928","2009","01",10,-4.4,-12.2
"7929","2009","01",3,-4.4,-10.6
"7930","2009","01",3,-2.2,-10
"7931","2009","01",8,-7.8,-12.8
"7932","2009","11",5,6.1,0
"7933","2009","11",3,1.1,-3.9
"7934","2009","11",20,3.3,0
"7935","2009","12",41,-0.6,-3.9
"7936","2009","12",3,1.7,-10
"7937","2009","12",23,-6.7,-11.7
"7938","2009","12",71,5,-3.3
"7939","2009","12",51,-3.3,-7.8
"7940","2009","12",15,-7.2,-15.6
"7941","2009","12",3,-3.9,-8.3
"7942","2009","12",30,-3.3,-6.1
"7943","2009","12",3,-5.6,-10.6
"7944","2009","12",23,-6.7,-11.7
"7945","2009","12",51,1.1,-6.1
"7946","2009","12",20,-5.6,-14.4
"7947","2009","12",5,-4.4,-11.1
"7948","2009","12",84,-1.7,-5.6
"7949","2010","01",51,0.6,-5.6
"7950","2010","01",25,-5.6,-13.9
"7951","2010","01",13,-11.7,-13.9
"7952","2010","01",48,-8.9,-12.8
"7953","2010","01",30,-7.8,-10
"7954","2010","01",23,-5.6,-8.9
"7955","2010","01",71,-5,-10.6
"7956","2010","01",5,-10,-15
"7957","2010","01",5,-6.7,-15.6
"7958","2010","01",15,-3.9,-12.8
"7959","2010","01",18,-6.7,-10
"7960","2010","01",3,1.7,-5
"7961","2010","01",28,0,-2.2
"7962","2010","01",8,-0.6,-3.3
"7963","2010","01",3,1.1,-3.9
"7964","2010","01",20,-0.6,-12.8
"7965","2010","01",18,-11.7,-15
"7966","2010","01",3,-11.7,-19.4
"7967","2010","11",3,2.2,-3.9
"7968","2010","11",13,0,-2.8
"7969","2010","12",15,13.9,-2.8
"7970","2010","12",41,-1.1,-5.6
"7971","2010","12",30,-2.8,-14.4
"7972","2010","12",41,2.8,-12.2
"7973","2010","12",33,-10.6,-13.3
"7974","2010","12",33,-7.2,-11.1
"7975","2010","12",23,-4.4,-10
"7976","2010","12",13,-1.7,-10.6
"7977","2010","12",10,-3.9,-6.7
"7978","2010","12",5,-3.3,-5.6
"7979","2010","12",10,-4.4,-6.7
"7980","2010","12",10,-5,-8.3
"7981","2010","12",53,-6.7,-11.7
"7982","2010","12",3,-1.7,-6.7
"7983","2007","01",8,5.6,0
"7984","2007","01",5,1.1,-3.3
"7985","2007","01",10,0.6,-9.4
"7986","2007","01",3,0.6,-4.4
"7987","2007","12",25,6.7,-6.1
"7988","2007","12",5,0.6,-5.6
"7989","2007","12",3,2.8,-7.8
"7990","2007","12",23,1.1,-2.8
"7991","2007","12",10,4.4,-1.1
"7992","2008","01",8,2.2,-8.3
"7993","2008","01",5,4.4,-0.6
"7994","2008","01",8,1.1,-7.8
"7995","2008","12",3,3.9,-6.1
"7996","2008","12",18,2.8,-6.1
"7997","2008","12",33,12.2,-0.6
"7998","2008","12",48,0.6,-5
"7999","2008","12",5,6.7,-2.2
"8000","2008","12",46,1.1,-9.4
"8001","2009","01",3,3.9,-8.3
"8002","2009","01",28,-1.1,-6.7
"8003","2009","01",51,-6.1,-13.3
"8004","2009","01",56,0.6,-6.7
"8005","2009","01",10,0.6,-7.8
"8006","2009","01",79,7.8,-3.9
"8007","2009","12",36,0.6,-2.2
"8008","2010","01",5,2.2,0
"8009","2010","01",76,1.7,-8.9
"8010","2010","01",53,-5.6,-8.9
"8011","2010","01",13,0,-5
"8012","2010","01",15,5.6,-6.7
"8013","2010","12",3,10,-4.4
"8014","2010","12",10,-3.9,-7.2
"8015","2010","12",5,2.2,-0.6
"8016","2010","12",74,-2.2,-6.1
"8017","2006","01",74,1.1,-8.3
"8018","2007","01",13,6.1,0.6
"8019","2007","01",10,6.1,0
"8020","2007","01",5,0,-4.4
"8021","2007","01",10,2.8,-5
"8022","2007","01",10,1.1,-2.8
"8023","2007","12",28,3.3,-6.1
"8024","2007","12",18,3.3,-1.1
"8025","2007","12",23,4.4,-0.6
"8026","2008","12",13,2.8,-0.6
"8027","2008","12",33,15,-0.6
"8028","2008","12",23,0,-5
"8029","2008","12",33,4.4,-3.3
"8030","2008","12",13,2.2,-7.2
"8031","2009","01",36,-1.1,-4.4
"8032","2009","01",33,-5,-8.3
"8033","2009","01",64,0.6,-5.6
"8034","2009","01",51,0.6,-3.3
"8035","2009","01",66,5.6,-4.4
"8036","2009","12",61,1.7,-5.6
"8037","2009","12",43,1.1,-1.1
"8038","2010","01",3,0,-8.3
"8039","2010","01",3,-5,-7.8
"8040","2010","01",10,1.1,-4.4
"8041","2010","01",28,6.1,-6.1
"8042","2010","12",8,11.1,-5
"8043","2010","12",8,-3.9,-6.7
"8044","2010","12",81,-0.6,-4.4
"8045","2006","01",15,-1.1,-6.1
"8046","2006","01",20,-1.1,-6.1
"8047","2006","01",5,3.3,-2.2
"8048","2006","01",41,8.3,-6.7
"8049","2006","01",46,7.8,-2.8
"8050","2006","01",8,5.6,-2.8
"8051","2006","01",41,1.7,-5.6
"8052","2006","01",5,-5.6,-10
"8053","2006","11",53,5,-1.1
"8054","2006","12",3,1.1,-2.8
"8055","2006","12",3,-1.7,-7.2
"8056","2006","12",28,2.2,-10
"8057","2006","12",5,-1.1,-11.7
"8058","2006","12",3,2.8,0.6
"8059","2006","12",13,3.9,-1.1
"8060","2007","01",5,1.1,-2.8
"8061","2007","01",13,-2.8,-6.7
"8062","2007","01",10,10,-2.2
"8063","2007","01",5,1.1,-2.8
"8064","2007","01",23,-2.8,-10
"8065","2007","01",3,-3.9,-10.6
"8066","2007","01",3,2.2,-8.9
"8067","2007","01",53,1.1,-5
"8068","2007","01",8,-5,-11.1
"8069","2007","01",23,-3.9,-6.7
"8070","2007","01",8,-1.7,-7.8
"8071","2007","01",20,-7.8,-15
"8072","2007","01",8,-6.7,-16.7
"8073","2007","01",33,-1.1,-8.9
"8074","2007","01",5,-6.1,-13.3
"8075","2007","01",38,-4.4,-10
"8076","2007","11",64,6.7,1.1
"8077","2007","11",3,2.8,0
"8078","2007","11",5,3.9,-3.3
"8079","2007","11",5,1.7,-7.8
"8080","2007","11",3,6.1,0.6
"8081","2007","11",3,6.7,-3.9
"8082","2007","11",3,8.3,-3.3
"8083","2007","11",3,5.6,-4.4
"8084","2007","12",38,-4.4,-8.3
"8085","2007","12",97,5.6,-8.3
"8086","2007","12",30,7.8,-3.3
"8087","2007","12",13,-5,-8.9
"8088","2007","12",5,-2.8,-8.9
"8089","2007","12",8,1.1,-2.2
"8090","2007","12",46,3.3,-5
"8091","2007","12",33,-6.7,-10.6
"8092","2007","12",13,-2.8,-9.4
"8093","2007","12",20,11.7,-3.3
"8094","2007","12",61,0,-3.9
"8095","2007","12",18,0.6,-0.6
"8096","2007","12",20,1.1,-2.2
"8097","2008","01",58,1.7,-5
"8098","2008","01",5,-5,-10.6
"8099","2008","01",8,-5,-14.4
"8100","2008","01",51,2.8,-1.1
"8101","2008","01",15,0.6,-2.2
"8102","2008","01",71,-2.8,-11.7
"8103","2008","01",76,-6.1,-13.3
"8104","2008","01",53,0,-11.7
"8105","2008","01",15,-5.6,-8.9
"8106","2008","01",28,-5.6,-10
"8107","2008","01",25,-3.3,-7.8
"8108","2008","01",10,1.1,-6.7
"8109","2008","01",28,11.7,-8.3
"8110","2008","11",30,6.1,0.6
"8111","2008","11",36,2.8,-2.8
"8112","2008","11",8,0,-5
"8113","2008","11",23,-0.6,-6.7
"8114","2008","11",8,1.1,-2.8
"8115","2008","11",30,-2.2,-8.3
"8116","2008","11",20,1.7,0.6
"8117","2008","11",3,1.7,-2.8
"8118","2008","12",23,5.6,0.6
"8119","2008","12",20,0.6,-2.2
"8120","2008","12",51,-2.2,-6.1
"8121","2008","12",5,-1.7,-6.7
"8122","2008","12",66,-1.7,-12.2
"8123","2008","12",5,-3.3,-11.1
"8124","2008","12",3,9.4,-4.4
"8125","2008","12",18,8.9,-4.4
"8126","2008","12",23,-1.1,-8.9
"8127","2008","12",23,-3.9,-7.8
"8128","2008","12",66,0.6,-4.4
"8129","2008","12",13,-8.3,-12.2
"8130","2008","12",38,-7.2,-11.1
"8131","2008","12",33,0.6,-10
"8132","2008","12",56,8.3,0
"8133","2008","12",13,1.7,-3.9
"8134","2009","01",8,-0.6,-10
"8135","2009","01",23,1.7,-2.2
"8136","2009","01",15,-1.1,-6.7
"8137","2009","01",5,-3.9,-8.3
"8138","2009","01",23,-5,-8.3
"8139","2009","01",33,-3.3,-10
"8140","2009","01",71,0.6,-11.7
"8141","2009","01",15,-11.7,-16.7
"8142","2009","01",8,-10.6,-16.7
"8143","2009","01",61,-9.4,-17.8
"8144","2009","01",94,-2.2,-9.4
"8145","2009","01",23,-7.2,-11.1
"8146","2009","01",28,-7.8,-12.8
"8147","2009","01",3,-6.1,-19.4
"8148","2009","01",3,-2.8,-6.1
"8149","2009","01",5,-1.7,-12.2
"8150","2009","01",23,-8.3,-12.2
"8151","2009","01",5,-7.8,-14.4
"8152","2009","01",5,-5,-11.1
"8153","2009","01",8,-3.9,-10
"8154","2009","01",30,-3.3,-10.6
"8155","2009","01",8,-4.4,-13.3
"8156","2009","12",15,2.8,-1.1
"8157","2009","12",3,2.2,-3.3
"8158","2009","12",53,0.6,-3.3
"8159","2009","12",3,8.3,0
"8160","2009","12",3,5.6,-3.3
"8161","2009","12",8,-3.3,-7.2
"8162","2009","12",28,-5.6,-10
"8163","2009","12",13,-1.1,-3.3
"8164","2009","12",10,-3.3,-8.3
"8165","2009","12",8,-4.4,-8.3
"8166","2009","12",3,6.7,-1.1
"8167","2009","12",20,0.6,-2.2
"8168","2009","12",15,-6.7,-14.4
"8169","2009","12",3,1.7,-1.7
"8170","2010","01",18,0.6,-7.2
"8171","2010","01",51,-8.3,-10.6
"8172","2010","01",30,-6.1,-8.9
"8173","2010","01",5,-2.8,-4.4
"8174","2010","01",76,-3.3,-10
"8175","2010","01",23,-9.4,-17.8
"8176","2010","01",8,-5,-7.8
"8177","2010","01",3,-5.6,-8.3
"8178","2010","01",36,-0.6,-3.3
"8179","2010","01",13,-1.7,-6.1
"8180","2010","01",25,0.6,-2.8
"8181","2010","01",89,-1.7,-5
"8182","2010","01",15,-4.4,-18.9
"8183","2010","11",41,8.9,-2.8
"8184","2010","12",97,0,-2.8
"8185","2010","12",13,1.7,-3.9
"8186","2010","12",18,-0.6,-5.6
"8187","2010","12",18,-2.2,-5.6
"8188","2010","12",8,-4.4,-8.3
"8189","2010","12",94,0,-12.2
"8190","2010","12",10,0,-4.4
"8191","2010","12",41,-1.7,-6.7
"8192","2010","12",8,-4.4,-6.1
"8193","2010","12",33,-1.1,-5
"8194","2010","12",3,-2.8,-3.9
"8195","2010","12",8,-3.3,-5.6
"8196","2010","12",43,-2.8,-10
"8197","2006","01",23,0,-5.6
"8198","2006","01",5,3.9,-2.2
"8199","2006","01",53,1.1,-5
"8200","2006","01",3,0,-8.9
"8201","2006","01",10,3.3,0
"8202","2006","01",3,3.3,-3.3
"8203","2006","01",3,6.7,-5
"8204","2006","01",76,13.3,-4.4
"8205","2006","01",25,-4.4,-15.6
"8206","2006","01",8,3.3,-5
"8207","2006","01",20,4.4,0.6
"8208","2006","12",3,0.6,-6.7
"8209","2006","12",3,3.9,-4.4
"8210","2006","12",3,1.1,-5.6
"8211","2007","01",10,-1.1,-7.2
"8212","2007","01",28,2.8,-4.4
"8213","2007","01",3,-1.7,-11.1
"8214","2007","01",25,-5,-9.4
"8215","2007","01",3,-1.1,-11.7
"8216","2007","01",10,-8.3,-15
"8217","2007","01",10,-2.2,-12.8
"8218","2007","01",10,-5.6,-12.2
"8219","2007","11",3,5,0
"8220","2007","11",8,5,-2.2
"8221","2007","12",8,0,-10
"8222","2007","12",8,-3.9,-9.4
"8223","2007","12",5,-1.1,-9.4
"8224","2007","12",3,3.9,-3.9
"8225","2007","12",3,-4.4,-11.7
"8226","2007","12",33,2.8,-11.1
"8227","2007","12",23,2.8,-3.3
"8228","2007","12",28,1.7,-1.1
"8229","2007","12",56,3.3,-0.6
"8230","2008","01",56,0,-7.8
"8231","2008","01",8,-0.6,-16.1
"8232","2008","01",71,0.6,-1.7
"8233","2008","01",25,-0.6,-8.3
"8234","2008","01",3,0,-11.1
"8235","2008","01",18,6.1,-5.6
"8236","2008","01",3,0,-8.3
"8237","2008","01",10,-2.8,-10
"8238","2008","01",5,5.6,-5.6
"8239","2008","11",13,0.6,-4.4
"8240","2008","12",3,0,-11.1
"8241","2008","12",3,-0.6,-3.9
"8242","2008","12",8,3.9,-3.9
"8243","2008","12",43,2.2,-4.4
"8244","2008","12",89,-9.4,-12.8
"8245","2008","12",3,7.2,-3.9
"8246","2008","12",3,2.8,-4.4
"8247","2009","01",8,-3.9,-16.1
"8248","2009","01",5,-1.7,-10
"8249","2009","01",13,-1.1,-12.8
"8250","2009","01",23,1.7,-3.9
"8251","2009","01",10,1.7,-7.2
"8252","2009","01",58,-8.9,-16.7
"8253","2009","01",76,-3.3,-9.4
"8254","2009","01",48,-0.6,-8.3
"8255","2009","12",76,2.8,-1.1
"8256","2009","12",8,2.8,-11.7
"8257","2009","12",15,-6.7,-10.6
"8258","2009","12",20,3.9,-2.8
"8259","2009","12",3,1.7,-2.2
"8260","2009","12",30,-1.1,-3.9
"8261","2010","01",13,1.7,-2.2
"8262","2010","01",5,-1.7,-11.1
"8263","2010","01",61,-7.2,-13.3
"8264","2010","01",28,-3.3,-8.9
"8265","2010","01",33,2.8,-5.6
"8266","2010","01",18,5,0.6
"8267","2010","01",8,1.7,0
"8268","2010","01",5,4.4,-2.2
"8269","2010","01",8,1.7,-10
"8270","2010","11",33,3.3,0
"8271","2010","12",28,8.3,-7.8
"8272","2010","12",41,-6.7,-11.1
"8273","2010","12",5,-1.1,-7.8
"8274","2010","12",8,-1.7,-3.9
"8275","2010","12",81,-6.7,-9.4
"8276","2006","01",8,2.2,-8.3
"8277","2006","01",8,-2.8,-16.7
"8278","2006","01",13,0,-4.4
"8279","2006","01",25,6.7,-17.2
"8280","2006","01",13,1.7,-13.3
"8281","2006","01",13,-9.4,-21.1
"8282","2006","12",5,-3.9,-12.2
"8283","2006","12",5,-0.6,-15.6
"8284","2006","12",5,-1.1,-15.6
"8285","2006","12",25,-4.4,-13.3
"8286","2007","01",5,2.2,-9.4
"8287","2007","01",56,-3.9,-6.7
"8288","2007","01",51,0,-13.9
"8289","2007","01",38,-1.1,-10
"8290","2007","01",76,-12.2,-23.3
"8291","2007","11",38,2.2,-8.3
"8292","2007","11",38,-7.2,-13.3
"8293","2007","11",13,3.9,0
"8294","2007","11",64,3.3,-12.2
"8295","2007","12",38,0.6,-14.4
"8296","2007","12",25,-6.1,-10.6
"8297","2007","12",25,-7.2,-11.1
"8298","2007","12",51,1.7,-18.9
"8299","2007","12",89,-6.7,-10
"8300","2007","12",89,11.7,-5
"8301","2007","12",51,1.7,-2.2
"8302","2007","12",89,1.1,-3.9
"8303","2008","01",64,-2.2,-6.7
"8304","2008","01",38,-2.2,-9.4
"8305","2008","01",25,2.2,-6.7
"8306","2008","01",51,-2.2,-21.1
"8307","2008","01",13,-6.7,-16.7
"8308","2008","01",76,-2.2,-8.9
"8309","2008","11",76,1.1,-3.3
"8310","2008","12",25,-2.2,-5
"8311","2008","12",25,-1.1,-22.2
"8312","2008","12",64,-5.6,-21.1
"8313","2008","12",51,7.2,-5.6
"8314","2008","12",51,-5,-17.8
"8315","2008","12",51,-7.2,-14.4
"8316","2008","12",51,-6.7,-26.7
"8317","2008","12",13,-2.8,-6.7
"8318","2008","12",25,0,-11.7
"8319","2008","12",25,2.2,-3.3
"8320","2008","12",13,-2.8,-13.3
"8321","2009","01",25,-2.8,-11.1
"8322","2009","01",13,-8.3,-14.4
"8323","2009","01",64,-9.4,-28.9
"8324","2009","01",51,0.6,-26.7
"8325","2009","01",25,-9.4,-15
"8326","2009","01",38,-1.7,-7.2
"8327","2009","01",25,-6.1,-16.7
"8328","2009","01",51,-4.4,-11.1
"8329","2009","01",51,-1.7,-17.2
"8330","2009","12",25,-1.7,-9.4
"8331","2009","12",38,3.9,-9.4
"8332","2009","12",13,0.6,-10.6
"8333","2009","12",25,-10,-16.1
"8334","2009","12",89,-5.6,-16.1
"8335","2010","01",64,1.1,-2.8
"8336","2010","01",51,-10,-11.1
"8337","2010","01",25,-7.2,-9.4
"8338","2010","01",13,-6.1,-11.1
"8339","2010","01",25,-6.1,-22.8
"8340","2010","01",76,-3.9,-20.6
"8341","2010","11",38,3.9,-1.7
"8342","2010","12",13,16.7,-0.6
"8343","2010","12",51,-4.4,-7.8
"8344","2010","12",51,6.7,-3.9
"8345","2010","12",76,-2.8,-12.8
"8346","2010","12",25,-10.6,-17.2
"8347","2010","12",64,-2.2,-13.3
"8348","2006","01",3,2.2,-1.7
"8349","2006","01",56,0,-6.7
"8350","2006","01",10,0,-8.3
"8351","2006","01",48,11.1,-6.1
"8352","2006","01",13,-6.1,-11.1
"8353","2006","01",5,-5.6,-13.3
"8354","2006","01",79,8.3,-1.7
"8355","2006","01",18,-5,-10.6
"8356","2006","01",3,5,0.6
"8357","2006","11",13,2.8,0.6
"8358","2006","12",8,1.1,-3.9
"8359","2006","12",25,6.7,-10
"8360","2006","12",51,-2.2,-10
"8361","2006","12",13,3.3,-0.6
